Year,Zip Code,County,Total Beneficiaries,Dual Eligible Beneficiaries,Non Dual Beneficiaries,Child Beneficiaries,Adult Beneficiaries,Dual Beneficiaries Admitted,Total Dual Admissions,Non Dual Beneficiaries Admitted,Total Non Dual Admissions,Total Beneficiaries Admitted,Total Admissions,Dual Beneficiaries ER ,Dual Beneficiaries ER Visits,Non Dual Beneficiaries ER,Non Dual Beneficiaries ER Visits,Total Beneficiaries ER,Total ER Visits
2013,14141,Erie,1392,309,1083,477,915,37,49,102,131,139,180,42,65,294,507,336,572
2013,14143,Genesee,202,41,161,68,134,5,6,17,17,22,23,4,18,47,97,51,115
2013,14144,Niagara,33,33,0,0,33,3,3,0,0,3,3,0,0,0,0,0,0
2013,14145,Wyoming,121,35,86,39,82,3,4,7,9,10,13,2,3,11,25,13,28
2013,14150,Erie,7061,1373,5688,2440,4621,148,186,499,676,647,862,224,517,1572,2885,1796,3402
2013,14151,Erie,30,5,25,9,21,0,0,3,3,3,3,0,0,12,22,12,22
2013,14166,Chautauqua,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,14167,Wyoming,199,42,157,69,130,2,2,13,15,15,17,2,3,31,54,33,57
2013,14168,Cattaraugus,205,18,187,88,117,5,7,13,19,18,26,5,7,45,61,50,68
2013,14169,Erie,41,13,28,11,30,0,0,2,3,2,3,1,4,7,10,8,14
2013,14170,Erie,190,43,147,54,136,2,2,12,22,14,24,2,4,30,66,32,70
2013,14171,Cattaraugus,356,48,308,136,220,3,3,22,24,25,27,6,14,77,122,83,136
2013,14172,Niagara,479,77,402,161,318,8,11,34,42,42,53,13,20,87,115,100,135
2013,14173,Cattaraugus,152,23,129,48,104,1,3,10,10,11,13,3,8,34,60,37,68
2013,14174,Niagara,599,103,496,214,385,15,18,32,43,47,61,13,21,112,178,125,199
2013,14201,Erie,7205,1142,6063,2588,4617,185,261,593,812,778,1073,286,651,2227,4382,2513,5033
2013,14202,Erie,2988,661,2327,875,2113,139,199,291,450,430,649,192,787,821,2488,1013,3275
2013,14203,Erie,1476,442,1034,273,1203,75,103,170,304,245,407,117,362,464,1562,581,1924
2013,14204,Erie,5250,974,4276,1726,3524,134,170,452,610,586,780,256,569,1679,3462,1935,4031
2013,14205,Erie,153,25,128,41,112,2,2,15,27,17,29,7,30,44,121,51,151
2013,14206,Erie,7942,1154,6788,2941,5001,178,230,729,999,907,1229,246,621,2486,5216,2732,5837
2013,14207,Erie,15186,1567,13619,6113,9073,202,269,1379,1785,1581,2054,369,845,4587,8948,4956,9793
2013,14208,Erie,5447,852,4595,2028,3419,168,213,425,559,593,772,209,539,1746,3682,1955,4221
2013,14209,Erie,3021,731,2290,829,2192,91,128,262,411,353,539,128,266,889,1987,1017,2253
2013,14210,Erie,6745,904,5841,2550,4195,132,168,618,855,750,1023,209,453,2367,5066,2576,5519
2013,14211,Erie,14351,1614,12737,5730,8621,247,330,1356,1866,1603,2196,438,1008,5028,10342,5466,11350
2013,14212,Erie,6762,810,5952,2480,4282,137,175,684,927,821,1102,225,534,2137,4398,2362,4932
2013,14213,Erie,16571,1435,15136,6525,10046,215,262,1412,1859,1627,2121,318,714,4622,8812,4940,9526
2013,14214,Erie,5862,965,4897,1901,3961,148,201,461,664,609,865,247,583,1671,3646,1918,4229
2013,14215,Erie,21642,2408,19234,8965,12677,362,533,1767,2377,2129,2910,668,1600,7397,15314,8065,16914
2013,14216,Erie,5007,878,4129,1551,3456,103,135,438,616,541,751,166,367,1360,2957,1526,3324
2013,14217,Erie,4297,1047,3250,1246,3051,134,183,336,468,470,651,197,501,922,1904,1119,2405
2013,14218,Erie,7388,1082,6306,2794,4594,121,156,638,819,759,975,184,388,2304,4599,2488,4987
2013,14219,Erie,2129,365,1764,744,1385,42,52,161,214,203,266,54,132,528,1023,582,1155
2013,14220,Erie,6568,1030,5538,2422,4146,129,174,597,796,726,970,180,453,2060,4348,2240,4801
2013,14221,Erie,4554,1438,3116,1219,3335,153,186,218,308,371,494,170,332,606,1055,776,1387
2013,14222,Erie,1784,575,1209,218,1566,95,136,165,228,260,364,156,454,395,887,551,1341
2013,14223,Erie,3297,537,2760,1189,2108,55,67,279,347,334,414,79,194,705,1197,784,1391
2013,14224,Erie,4783,1315,3468,1349,3434,125,169,339,479,464,648,187,347,936,1863,1123,2210
2013,14225,Erie,7017,1213,5804,2553,4464,114,137,554,706,668,843,190,439,1780,3515,1970,3954
2013,14226,Erie,4337,690,3647,1542,2795,71,84,300,398,371,482,104,196,945,1819,1049,2015
2013,14227,Erie,3607,1075,2532,992,2615,132,174,265,367,397,541,212,493,776,1575,988,2068
2013,14228,Erie,3589,762,2827,1242,2347,96,116,230,275,326,391,100,192,697,1240,797,1432
2013,14231,Erie,401,275,126,16,385,27,37,9,24,36,61,76,163,51,130,127,293
2013,14233,Erie,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1,2
2013,14240,Erie,233,41,192,92,141,7,10,21,30,28,40,14,20,68,161,82,181
2013,14260,Erie,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2013,14261,Erie,31,1,30,1,30,0,0,2,2,2,2,0,0,6,7,6,7
2013,14264,Erie,1,0,1,0,1,0,0,1,4,1,4,0,0,1,4,1,4
2013,14265,Erie,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,14267,Erie,21,0,21,16,5,0,0,2,4,2,4,0,0,10,23,10,23
2013,14269,Erie,4,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2013,14272,Erie,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,14301,Niagara,7024,1157,5867,2379,4645,217,303,737,1067,954,1370,357,813,2279,4785,2636,5598
2013,14302,Niagara,376,145,231,130,246,22,27,37,72,59,99,27,61,91,206,118,267
2013,14303,Niagara,3148,377,2771,1123,2025,66,90,296,425,362,515,107,305,1041,2193,1148,2498
2013,14304,Niagara,6361,1269,5092,1926,4435,140,166,488,697,628,863,215,422,1406,2625,1621,3047
2013,14305,Niagara,7448,991,6457,2883,4565,142,200,701,936,843,1136,298,697,2344,4549,2642,5246
2013,14410,Monroe,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,14411,Orleans,4199,690,3509,1356,2843,87,104,310,440,397,544,109,203,867,1553,976,1756
2013,14413,Wayne,94,22,72,29,65,1,2,10,14,11,16,3,9,20,34,23,43
2013,14414,Livingston,1044,188,856,354,690,26,31,58,82,84,113,18,41,181,315,199,356
2013,14415,Yates,43,5,38,17,26,0,0,0,0,0,0,0,0,17,37,17,37
2013,14416,Genesee,496,92,404,168,328,13,14,43,60,56,74,14,26,120,211,134,237
2013,14418,Yates,245,47,198,82,163,5,7,12,13,17,20,8,15,40,71,48,86
2013,14420,Monroe,2803,500,2303,1015,1788,69,82,192,288,261,370,96,221,534,1105,630,1326
2013,14422,Genesee,338,43,295,131,207,6,8,34,50,40,58,5,7,79,154,84,161
2013,14423,Livingston,694,95,599,256,438,13,16,52,59,65,75,10,18,123,276,133,294
2013,14424,Ontario,5053,1052,4001,1595,3458,142,210,379,507,521,717,260,607,1368,2764,1628,3371
2013,14425,Ontario,1727,232,1495,690,1037,35,49,114,157,149,206,44,107,493,944,537,1051
2013,14427,Wyoming,398,82,316,124,274,11,12,34,40,45,52,8,22,78,160,86,182
2013,14428,Monroe,819,116,703,281,538,13,16,57,86,70,102,22,51,117,214,139,265
2013,14429,Orleans,13,3,10,6,7,0,0,0,0,0,0,0,0,0,0,0,0
2013,14430,Monroe,46,7,39,13,33,2,2,3,6,5,8,1,1,13,24,14,25
2013,14432,Ontario,1099,223,876,392,707,30,46,67,88,97,134,40,110,303,627,343,737
2013,14433,Wayne,1081,154,927,437,644,24,40,94,121,118,161,28,61,311,614,339,675
2013,14435,Livingston,447,53,394,160,287,6,10,29,40,35,50,4,6,109,187,113,193
2013,14437,Livingston,2381,369,2012,819,1562,35,43,161,194,196,237,82,172,705,1461,787,1633
2013,14441,Yates,100,15,85,44,56,0,0,7,7,7,7,5,10,28,53,33,63
2013,14445,Monroe,2123,488,1635,661,1462,60,83,153,203,213,286,76,156,366,738,442,894
2013,14449,Wayne,51,15,36,19,32,2,2,4,4,6,6,1,1,8,10,9,11
2013,14450,Monroe,3842,906,2936,1295,2547,97,130,224,290,321,420,108,218,491,846,599,1064
2013,14452,Orleans,12,3,9,2,10,1,1,2,3,3,4,1,5,3,7,4,12
2013,14453,Ontario,10,3,7,5,5,0,0,0,0,0,0,0,0,1,1,1,1
2013,14454,Livingston,1163,175,988,399,764,24,26,64,75,88,101,24,36,308,654,332,690
2013,14456,Ontario,5324,944,4380,1968,3356,158,203,362,480,520,683,236,494,1614,3318,1850,3812
2013,14461,Ontario,37,7,30,15,22,2,4,1,1,3,5,2,3,12,17,14,20
2013,14462,Livingston,116,16,100,46,70,1,1,12,14,13,15,2,9,29,70,31,79
2013,14463,Ontario,30,7,23,10,20,0,0,3,3,3,3,1,2,7,10,8,12
2013,14464,Monroe,1468,194,1274,623,845,22,24,107,129,129,153,43,115,275,562,318,677
2013,14466,Ontario,263,31,232,97,166,3,9,11,12,14,21,4,20,51,78,55,98
2013,14467,Monroe,1640,224,1416,626,1014,26,29,127,164,153,193,40,77,290,507,330,584
2013,14468,Monroe,2308,304,2004,901,1407,34,47,150,180,184,227,59,140,398,698,457,838
2013,14469,Ontario,855,139,716,312,543,22,27,56,73,78,100,22,56,199,354,221,410
2013,14470,Orleans,1651,248,1403,631,1020,22,32,135,176,157,208,41,84,330,641,371,725
2013,14471,Ontario,502,101,401,161,341,13,18,50,65,63,83,17,34,108,210,125,244
2013,14472,Monroe,539,89,450,191,348,6,12,34,41,40,53,9,22,78,135,87,157
2013,14475,Ontario,44,10,34,15,29,2,4,0,0,2,4,2,7,7,16,9,23
2013,14476,Orleans,436,51,385,191,245,4,6,43,56,47,62,11,19,82,118,93,137
2013,14477,Orleans,337,69,268,120,217,6,7,24,37,30,44,10,19,70,113,80,132
2013,14478,Yates,106,18,88,30,76,2,6,4,4,6,10,2,5,14,18,16,23
2013,14479,Orleans,44,6,38,17,27,2,3,2,3,4,6,0,0,14,31,14,31
2013,14480,Livingston,293,42,251,117,176,6,7,22,31,28,38,8,18,74,166,82,184
2013,14481,Livingston,298,33,265,109,189,2,2,27,36,29,38,2,2,92,172,94,174
2013,14482,Genesee,1349,308,1041,418,931,47,65,114,158,161,223,57,134,351,875,408,1009
2013,14485,Livingston,602,76,526,220,382,9,12,36,49,45,61,7,15,105,200,112,215
2013,14486,Livingston,36,2,34,17,19,0,0,4,11,4,11,0,0,8,17,8,17
2013,14487,Livingston,776,135,641,257,519,15,16,39,53,54,69,14,20,150,294,164,314
2013,14488,Livingston,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,14489,Wayne,2045,368,1677,716,1329,58,81,190,266,248,347,76,201,578,1479,654,1680
2013,14502,Wayne,1228,212,1016,458,770,29,38,102,122,131,160,27,69,214,340,241,409
2013,14504,Ontario,336,55,281,120,216,4,4,23,25,27,29,11,17,90,177,101,194
2013,14505,Wayne,810,105,705,334,476,10,16,73,97,83,113,14,24,206,396,220,420
2013,14506,Monroe,38,9,29,10,28,0,0,0,0,0,0,0,0,3,5,3,5
2013,14507,Yates,256,39,217,97,159,9,11,16,22,25,33,7,13,58,115,65,128
2013,14508,Orleans,7,0,7,0,7,0,0,1,2,1,2,0,0,2,4,2,4
2013,14510,Livingston,2084,498,1586,625,1459,77,98,152,176,229,274,87,172,504,979,591,1151
2013,14511,Monroe,87,15,72,31,56,3,3,3,6,6,9,0,0,11,19,11,19
2013,14512,Ontario,941,160,781,342,599,18,24,44,51,62,75,28,56,186,321,214,377
2013,14513,Wayne,4135,1047,3088,1302,2833,154,197,289,414,443,611,265,583,1140,2429,1405,3012
2013,14514,Monroe,756,123,633,300,456,21,25,53,66,74,91,20,48,119,203,139,251
2013,14515,Monroe,21,4,17,8,13,1,1,1,2,2,3,1,1,5,7,6,8
2013,14516,Wayne,375,71,304,151,224,13,16,27,32,40,48,14,38,69,124,83,162
2013,14517,Livingston,698,111,587,248,450,12,18,45,76,57,94,19,43,181,359,200,402
2013,14518,Ontario,18,4,14,6,12,0,0,0,0,0,0,3,3,0,0,3,3
2013,14519,Wayne,1324,189,1135,542,782,13,16,82,97,95,113,18,35,225,372,243,407
2013,14520,Wayne,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2013,14521,Seneca,664,91,573,249,415,11,14,43,58,54,72,18,29,169,266,187,295
2013,14522,Wayne,1734,290,1444,673,1061,39,48,131,169,170,217,63,146,455,889,518,1035
2013,14525,Genesee,433,79,354,154,279,6,7,24,32,30,39,9,13,89,162,98,175
2013,14526,Monroe,1495,315,1180,470,1025,40,46,95,116,135,162,36,99,184,305,220,404
2013,14527,Yates,2683,597,2086,903,1780,85,103,154,186,239,289,141,259,702,1399,843,1658
2013,14529,Steuben,17,5,12,3,14,1,1,0,0,1,1,0,0,2,3,2,3
2013,14530,Wyoming,1240,235,1005,457,783,13,16,103,127,116,143,28,49,272,554,300,603
2013,14532,Ontario,711,116,595,274,437,15,18,65,74,80,92,14,26,173,320,187,346
2013,14533,Livingston,279,18,261,126,153,2,4,23,25,25,29,0,0,60,117,60,117
2013,14534,Monroe,1214,325,889,307,907,42,50,53,80,95,130,30,49,118,184,148,233
2013,14536,Wyoming,176,31,145,70,106,4,6,13,22,17,28,9,12,42,95,51,107
2013,14537,Ontario,73,8,65,29,44,1,4,4,7,5,11,2,6,20,41,22,47
2013,14538,Wayne,9,2,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0
2013,14539,Livingston,68,7,61,30,38,0,0,7,12,7,12,0,0,17,27,17,27
2013,14541,Seneca,713,64,649,218,495,6,8,39,47,45,55,9,11,122,295,131,306
2013,14542,Wayne,70,8,62,28,42,0,0,4,4,4,4,2,2,22,43,24,45
2013,14543,Monroe,208,38,170,66,142,4,6,10,13,14,19,3,3,39,52,42,55
2013,14544,Yates,379,57,322,161,218,6,8,31,41,37,49,9,16,81,136,90,152
2013,14545,Livingston,29,4,25,10,19,0,0,2,5,2,5,1,1,6,16,7,17
2013,14546,Monroe,589,79,510,233,356,10,12,40,50,50,62,13,22,103,171,116,193
2013,14547,Ontario,24,9,15,4,20,3,3,1,1,4,4,2,5,4,4,6,9
2013,14548,Ontario,869,143,726,330,539,18,25,46,56,64,81,31,80,255,529,286,609
2013,14549,Wyoming,23,5,18,9,14,0,0,1,1,1,1,0,0,3,5,3,5
2013,14550,Wyoming,338,68,270,94,244,8,13,27,30,35,43,8,8,57,117,65,125
2013,14551,Wayne,1529,286,1243,597,932,54,97,134,155,188,252,55,146,380,731,435,877
2013,14555,Wayne,181,30,151,65,116,6,6,16,19,22,25,6,14,42,98,48,112
2013,14556,Livingston,520,54,466,2,518,0,0,18,27,18,27,1,1,31,55,32,56
2013,14557,Genesee,28,5,23,12,16,1,3,5,5,6,8,0,0,12,17,12,17
2013,14558,Livingston,4,0,4,1,3,0,0,2,2,2,2,0,0,1,2,1,2
2013,14559,Monroe,1785,247,1538,655,1130,29,35,138,165,167,200,37,83,296,512,333,595
2013,14560,Ontario,462,57,405,175,287,4,4,32,39,36,43,12,15,109,197,121,212
2013,14561,Ontario,394,56,338,159,235,5,6,14,20,19,26,7,13,87,135,94,148
2013,14563,Wayne,6,2,4,3,3,1,1,1,1,2,2,1,1,0,0,1,1
2013,14564,Ontario,890,175,715,289,601,17,20,59,68,76,88,23,113,156,263,179,376
2013,14568,Wayne,522,70,452,208,314,9,11,42,48,51,59,9,12,91,166,100,178
2013,14569,Wyoming,1593,443,1150,511,1082,67,89,108,166,175,255,61,100,367,809,428,909
2013,14571,Orleans,280,49,231,102,178,5,6,16,18,21,24,7,9,53,115,60,124
2013,14572,Steuben,1209,220,989,421,788,23,28,86,116,109,144,45,91,287,580,332,671
2013,14580,Monroe,5433,1251,4182,1780,3653,128,159,323,430,451,589,147,350,746,1559,893,1909
2013,14585,Ontario,56,13,43,17,39,3,3,5,9,8,12,2,3,10,31,12,34
2013,14586,Monroe,1276,228,1048,463,813,20,27,89,118,109,145,25,60,194,407,219,467
2013,14588,Seneca,50,3,47,4,46,0,0,8,16,8,16,1,1,17,41,18,42
2013,14589,Wayne,1282,212,1070,493,789,24,37,109,144,133,181,43,143,274,533,317,676
2013,14590,Wayne,1449,250,1199,568,881,34,37,98,119,132,156,38,77,338,627,376,704
2013,14591,Wyoming,260,38,222,92,168,1,1,13,14,14,15,5,7,38,69,43,76
2013,14592,Livingston,43,3,40,22,21,1,1,6,7,7,8,1,8,8,20,9,28
2013,14602,Monroe,54,6,48,20,34,2,2,0,0,2,2,1,1,16,31,17,32
2013,14603,Monroe,302,79,223,73,229,11,12,15,21,26,33,18,36,80,156,98,192
2013,14604,Monroe,1741,598,1143,194,1547,119,188,194,400,313,588,197,748,494,1907,691,2655
2013,14605,Monroe,9588,1096,8492,3768,5820,184,258,911,1292,1095,1550,329,1052,3554,8291,3883,9343
2013,14606,Monroe,10649,1411,9238,4159,6490,187,244,972,1332,1159,1576,300,856,3013,6815,3313,7671
2013,14607,Monroe,3444,958,2486,555,2889,174,259,323,507,497,766,180,474,753,1746,933,2220
2013,14608,Monroe,8969,962,8007,3314,5655,181,259,851,1222,1032,1481,262,963,2859,6335,3121,7298
2013,14609,Monroe,17889,2295,15594,7194,10695,349,458,1547,2114,1896,2572,548,1391,5229,11730,5777,13121
2013,14610,Monroe,1641,558,1083,378,1263,81,95,111,155,192,250,83,178,234,492,317,670
2013,14611,Monroe,12523,1833,10690,4786,7737,293,404,1124,1560,1417,1964,477,1455,3838,8516,4315,9971
2013,14612,Monroe,5677,1275,4402,1793,3884,196,249,463,607,659,856,235,629,1106,2340,1341,2969
2013,14613,Monroe,9747,818,8929,4008,5739,139,205,872,1184,1011,1389,244,808,3086,6998,3330,7806
2013,14614,Monroe,256,48,208,28,228,5,7,39,124,44,131,13,31,64,266,77,297
2013,14615,Monroe,6226,622,5604,2497,3729,77,98,595,770,672,868,137,358,1730,3551,1867,3909
2013,14616,Monroe,6809,785,6024,2783,4026,92,130,510,667,602,797,177,506,1473,2912,1650,3418
2013,14617,Monroe,3096,545,2551,1015,2081,68,88,197,272,265,360,99,262,569,1147,668,1409
2013,14618,Monroe,2148,925,1223,452,1696,110,125,78,117,188,242,97,185,163,348,260,533
2013,14619,Monroe,6512,638,5874,2648,3864,107,152,583,800,690,952,144,338,1933,4116,2077,4454
2013,14620,Monroe,6994,2137,4857,1589,5405,399,522,548,853,947,1375,361,1023,1493,3396,1854,4419
2013,14621,Monroe,22563,3252,19311,8620,13943,524,714,1980,2793,2504,3507,868,2660,7647,17690,8515,20350
2013,14622,Monroe,2133,391,1742,712,1421,41,55,181,234,222,289,51,118,423,827,474,945
2013,14623,Monroe,3425,658,2767,1109,2316,87,111,261,341,348,452,107,257,493,1012,600,1269
2013,14624,Monroe,5166,916,4250,1811,3355,115,150,330,429,445,579,168,409,865,1624,1033,2033
2013,14625,Monroe,1013,220,793,293,720,24,32,63,91,87,123,28,53,165,302,193,355
2013,14626,Monroe,4633,913,3720,1600,3033,114,148,316,420,430,568,164,416,852,1692,1016,2108
2013,14627,Monroe,15,2,13,4,11,0,0,2,3,2,3,0,0,1,2,1,2
2013,14642,Monroe,33,10,23,6,27,1,1,12,20,13,21,4,17,11,25,15,42
2013,14643,Monroe,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,14650,Monroe,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,14651,Monroe,2,0,2,0,2,0,0,0,0,0,0,0,0,1,2,1,2
2013,14692,Monroe,243,168,75,27,216,24,30,9,19,33,49,37,60,19,45,56,105
2013,14694,Monroe,2,1,1,0,2,0,0,0,0,0,0,1,1,1,2,2,3
2013,14701,Chautauqua,16267,2830,13437,5784,10483,377,479,1435,1971,1812,2450,534,1041,5047,10537,5581,11578
2013,14702,Chautauqua,203,59,144,53,150,9,13,18,23,27,36,16,42,63,125,79,167
2013,14706,Cattaraugus,1071,230,841,356,715,29,34,75,102,104,136,38,60,264,475,302,535
2013,14707,Allegany,92,10,82,35,57,0,0,8,8,8,8,4,11,31,61,35,72
2013,14708,Allegany,32,4,28,10,22,2,3,0,0,2,3,4,28,7,15,11,43
2013,14709,Allegany,408,70,338,144,264,8,9,30,34,38,43,18,36,110,227,128,263
2013,14710,Chautauqua,649,122,527,210,439,17,23,42,57,59,80,19,36,115,231,134,267
2013,14711,Allegany,505,92,413,173,332,12,15,38,51,50,66,21,39,114,205,135,244
2013,14712,Chautauqua,487,102,385,162,325,7,8,37,41,44,49,17,54,109,187,126,241
2013,14714,Allegany,107,15,92,34,73,4,6,9,10,13,16,5,12,20,28,25,40
2013,14715,Allegany,1007,134,873,398,609,17,20,68,91,85,111,27,89,300,555,327,644
2013,14716,Chautauqua,935,147,788,266,669,13,18,52,65,65,83,26,64,227,409,253,473
2013,14717,Allegany,126,34,92,28,98,1,2,4,4,5,6,9,10,29,46,38,56
2013,14718,Chautauqua,443,68,375,157,286,7,7,26,45,33,52,8,13,120,237,128,250
2013,14719,Cattaraugus,694,135,559,244,450,11,15,37,54,48,69,11,18,177,330,188,348
2013,14720,Chautauqua,321,47,274,116,205,11,11,19,28,30,39,9,10,77,140,86,150
2013,14721,Allegany,92,17,75,40,52,2,2,12,13,14,15,4,7,25,37,29,44
2013,14722,Chautauqua,24,8,16,4,20,0,0,0,0,0,0,2,4,2,8,4,12
2013,14723,Chautauqua,320,46,274,120,200,4,4,22,26,26,30,5,12,83,176,88,188
2013,14724,Chautauqua,434,57,377,175,259,2,2,21,27,23,29,2,2,72,116,74,118
2013,14726,Cattaraugus,233,44,189,91,142,5,8,13,14,18,22,10,16,47,71,57,87
2013,14727,Allegany,1292,250,1042,443,849,30,36,91,112,121,148,57,108,272,483,329,591
2013,14728,Chautauqua,158,37,121,45,113,2,2,4,4,6,6,5,16,27,37,32,53
2013,14729,Cattaraugus,167,29,138,49,118,3,3,10,12,13,15,2,3,36,65,38,68
2013,14730,Cattaraugus,28,5,23,8,20,0,0,1,1,1,1,0,0,4,4,4,4
2013,14731,Cattaraugus,165,47,118,40,125,4,5,15,16,19,21,4,8,30,56,34,64
2013,14732,Chautauqua,56,9,47,22,34,1,1,2,3,3,4,1,1,13,27,14,28
2013,14733,Chautauqua,1056,196,860,406,650,22,30,75,94,97,124,27,37,256,489,283,526
2013,14735,Allegany,656,90,566,248,408,8,10,43,55,51,65,20,38,141,260,161,298
2013,14736,Chautauqua,89,17,72,30,59,2,2,2,3,4,5,2,7,15,24,17,31
2013,14737,Cattaraugus,1123,172,951,434,689,17,21,104,141,121,162,29,48,296,555,325,603
2013,14738,Chautauqua,704,136,568,249,455,15,22,48,62,63,84,16,26,161,265,177,291
2013,14739,Allegany,977,160,817,346,631,17,25,84,127,101,152,37,65,231,443,268,508
2013,14740,Chautauqua,254,77,177,67,187,7,12,9,13,16,25,11,19,50,76,61,95
2013,14741,Cattaraugus,355,68,287,119,236,7,7,17,20,24,27,12,20,64,107,76,127
2013,14742,Chautauqua,78,47,31,3,75,12,14,5,8,17,22,8,16,8,20,16,36
2013,14743,Cattaraugus,534,115,419,169,365,24,43,30,39,54,82,36,76,119,233,155,309
2013,14744,Allegany,179,60,119,43,136,11,12,10,13,21,25,10,19,33,55,43,74
2013,14745,Allegany,37,6,31,16,21,2,2,1,3,3,5,1,1,8,14,9,15
2013,14747,Chautauqua,546,98,448,198,348,14,17,39,44,53,61,7,12,117,198,124,210
2013,14748,Cattaraugus,292,32,260,129,163,7,12,30,33,37,45,9,18,90,152,99,170
2013,14750,Chautauqua,737,171,566,231,506,21,24,47,58,68,82,23,46,138,251,161,297
2013,14751,Cattaraugus,14,4,10,2,12,1,2,1,1,2,3,0,0,5,7,5,7
2013,14752,Chautauqua,41,14,27,11,30,1,1,0,0,1,1,1,1,5,14,6,15
2013,14753,Cattaraugus,265,55,210,94,171,6,7,24,47,30,54,2,4,74,151,76,155
2013,14754,Allegany,147,37,110,44,103,5,5,13,14,18,19,8,28,36,84,44,112
2013,14755,Cattaraugus,658,109,549,236,422,16,21,46,53,62,74,17,30,172,317,189,347
2013,14756,Chautauqua,9,1,8,0,9,0,0,1,2,1,2,0,0,3,27,3,27
2013,14757,Chautauqua,862,209,653,242,620,30,52,53,71,83,123,48,166,176,333,224,499
2013,14758,Chautauqua,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2013,14760,Cattaraugus,6108,1324,4784,1974,4134,202,263,505,704,707,967,361,873,1819,4160,2180,5033
2013,14766,Cattaraugus,11,3,8,2,9,0,0,0,0,0,0,0,0,0,0,0,0
2013,14767,Chautauqua,453,76,377,174,279,4,4,29,54,33,58,10,21,83,158,93,179
2013,14769,Chautauqua,175,51,124,45,130,5,5,12,15,17,20,8,18,36,72,44,90
2013,14770,Cattaraugus,651,120,531,228,423,15,20,47,56,62,76,22,41,187,388,209,429
2013,14772,Cattaraugus,833,179,654,319,514,20,21,38,48,58,69,16,23,172,275,188,298
2013,14774,Allegany,125,14,111,49,76,3,4,8,8,11,12,2,2,36,65,38,67
2013,14775,Chautauqua,699,124,575,274,425,10,12,46,63,56,75,24,40,182,341,206,381
2013,14777,Allegany,171,24,147,68,103,3,4,19,22,22,26,6,9,33,48,39,57
2013,14778,Cattaraugus,23,20,3,0,23,1,1,0,0,1,1,0,0,0,0,0,0
2013,14779,Cattaraugus,2650,450,2200,1027,1623,72,87,252,338,324,425,99,210,710,1378,809,1588
2013,14781,Chautauqua,590,97,493,212,378,6,8,42,49,48,57,11,21,114,168,125,189
2013,14782,Chautauqua,714,103,611,283,431,9,10,40,50,49,60,8,12,190,318,198,330
2013,14783,Cattaraugus,169,32,137,62,107,3,11,11,13,14,24,6,11,22,42,28,53
2013,14784,Chautauqua,308,48,260,111,197,1,1,23,30,24,31,5,5,75,143,80,148
2013,14785,Chautauqua,38,5,33,11,27,1,1,1,2,2,3,1,1,5,8,6,9
2013,14786,Allegany,41,5,36,16,25,2,2,3,3,5,5,1,6,16,24,17,30
2013,14787,Chautauqua,1220,265,955,419,801,30,40,76,93,106,133,65,121,283,565,348,686
