Year,Zip Code,County,Total Beneficiaries,Dual Eligible Beneficiaries,Non Dual Beneficiaries,Child Beneficiaries,Adult Beneficiaries,Dual Beneficiaries Admitted,Total Dual Admissions,Non Dual Beneficiaries Admitted,Total Non Dual Admissions,Total Beneficiaries Admitted,Total Admissions,Dual Beneficiaries ER ,Dual Beneficiaries ER Visits,Non Dual Beneficiaries ER,Non Dual Beneficiaries ER Visits,Total Beneficiaries ER,Total ER Visits
2014,13107,Oswego,3,0,3,0,3,0,0,0,0,0,0,0,0,1,1,1,1
2014,13108,Onondaga,754,90,664,269,485,8,11,59,73,67,84,7,18,98,181,105,199
2014,13110,Onondaga,286,37,249,87,199,1,2,16,19,17,21,1,1,44,62,45,63
2014,13111,Cayuga,605,67,538,234,371,4,5,47,74,51,79,6,8,105,162,111,170
2014,13112,Onondaga,278,31,247,102,176,5,12,22,22,27,34,4,12,39,75,43,87
2014,13113,Cayuga,45,9,36,17,28,2,2,1,1,3,3,3,8,6,7,9,15
2014,13114,Oswego,1894,234,1660,671,1223,42,68,170,260,212,328,58,169,363,765,421,934
2014,13115,Oswego,60,7,53,20,40,0,0,1,1,1,1,1,2,6,9,7,11
2014,13116,Onondaga,578,119,459,201,377,14,20,46,63,60,83,11,23,68,117,79,140
2014,13117,Cayuga,57,12,45,15,42,3,4,7,13,10,17,4,10,8,20,12,30
2014,13118,Cayuga,1528,233,1295,443,1085,30,48,98,135,128,183,31,67,202,369,233,436
2014,13119,Onondaga,20,4,16,3,17,0,0,3,3,3,3,0,0,3,3,3,3
2014,13120,Onondaga,757,65,692,312,445,9,12,94,119,103,131,18,33,194,385,212,418
2014,13121,Oswego,60,9,51,21,39,2,2,6,9,8,11,3,5,11,12,14,17
2014,13122,Madison,181,24,157,65,116,2,12,6,8,8,20,2,7,24,36,26,43
2014,13123,Oneida,120,20,100,39,81,1,2,8,9,9,11,3,4,23,34,26,38
2014,13124,Chenango,41,6,35,13,28,0,0,6,8,6,8,1,1,12,25,13,26
2014,13126,Oswego,9654,1554,8100,3179,6475,245,363,835,1138,1080,1501,354,905,2708,5748,3062,6653
2014,13131,Oswego,1147,122,1025,407,740,15,22,81,100,96,122,23,59,165,276,188,335
2014,13132,Oswego,970,107,863,329,641,12,14,73,94,85,108,16,37,135,218,151,255
2014,13134,Madison,22,4,18,5,17,2,2,3,4,5,6,1,1,5,7,6,8
2014,13135,Oswego,1746,192,1554,635,1111,18,25,131,191,149,216,29,56,264,457,293,513
2014,13136,Chenango,172,15,157,64,108,2,4,14,16,16,20,2,4,34,58,36,62
2014,13137,Onondaga,29,3,26,10,19,0,0,3,5,3,5,2,4,5,14,7,18
2014,13138,Onondaga,32,4,28,12,20,1,7,4,4,5,11,0,0,5,7,5,7
2014,13139,Cayuga,12,1,11,6,6,0,0,0,0,0,0,0,0,2,3,2,3
2014,13140,Cayuga,1219,159,1060,442,777,22,29,88,122,110,151,38,78,296,551,334,629
2014,13141,Cortland,204,26,178,83,121,4,4,11,15,15,19,3,4,39,60,42,64
2014,13142,Oswego,1527,223,1304,487,1040,20,23,101,140,121,163,24,44,234,415,258,459
2014,13143,Wayne,896,93,803,355,541,10,13,72,91,82,104,13,21,182,339,195,360
2014,13144,Oswego,476,64,412,177,299,7,14,38,46,45,60,8,12,80,128,88,140
2014,13145,Oswego,570,79,491,212,358,7,10,33,45,40,55,16,32,90,140,106,172
2014,13146,Wayne,642,103,539,239,403,14,14,50,66,64,80,16,35,164,343,180,378
2014,13147,Cayuga,260,24,236,120,140,3,6,27,31,30,37,2,2,52,88,54,90
2014,13148,Seneca,2654,426,2228,917,1737,66,87,218,266,284,353,82,180,620,1113,702,1293
2014,13152,Onondaga,577,113,464,146,431,9,12,45,59,54,71,11,18,62,109,73,127
2014,13153,Onondaga,60,9,51,17,43,0,0,3,3,3,3,0,0,10,12,10,12
2014,13154,Wayne,47,7,40,19,28,1,1,3,5,4,6,0,0,18,35,18,35
2014,13155,Chenango,188,28,160,64,124,3,3,11,12,14,15,3,24,45,74,48,98
2014,13156,Cayuga,379,56,323,121,258,5,8,28,39,33,47,10,19,70,115,80,134
2014,13157,Oneida,197,42,155,49,148,4,5,11,12,15,17,7,26,40,68,47,94
2014,13158,Cortland,485,66,419,184,301,13,16,33,40,46,56,8,18,92,160,100,178
2014,13159,Onondaga,738,79,659,283,455,13,17,47,67,60,84,11,21,106,178,117,199
2014,13160,Cayuga,343,71,272,108,235,3,6,20,22,23,28,9,15,64,112,73,127
2014,13162,Oneida,75,18,57,18,57,3,4,10,13,13,17,5,5,21,45,26,50
2014,13163,Madison,196,16,180,81,115,3,5,17,25,20,30,4,9,55,95,59,104
2014,13164,Onondaga,394,32,362,154,240,2,2,26,39,28,41,3,4,62,106,65,110
2014,13165,Seneca,2889,588,2301,962,1927,91,127,206,265,297,392,107,202,695,1282,802,1484
2014,13166,Cayuga,1241,221,1020,365,876,36,42,68,99,104,141,48,121,255,474,303,595
2014,13167,Oswego,711,74,637,271,440,12,12,60,96,72,108,11,20,101,164,112,184
2014,13201,Onondaga,214,58,156,51,163,10,13,20,31,30,44,16,105,54,131,70,236
2014,13202,Onondaga,4626,492,4134,1480,3146,87,168,532,855,619,1023,154,518,1328,3372,1482,3890
2014,13203,Onondaga,9391,1432,7959,3133,6258,212,306,790,1128,1002,1434,361,1019,2626,6149,2987,7168
2014,13204,Onondaga,13249,1471,11778,5291,7958,212,341,1192,1742,1404,2083,370,1190,4039,9123,4409,10313
2014,13205,Onondaga,11377,2019,9358,4240,7137,335,474,898,1245,1233,1719,451,1031,2856,6295,3307,7326
2014,13206,Onondaga,5800,689,5111,1991,3809,96,134,514,741,610,875,137,409,1394,2844,1531,3253
2014,13207,Onondaga,6043,483,5560,2503,3540,68,95,481,645,549,740,115,311,1710,3777,1825,4088
2014,13208,Onondaga,14376,1336,13040,5361,9015,201,282,1326,1752,1527,2034,337,822,4295,9669,4632,10491
2014,13209,Onondaga,3471,438,3033,1248,2223,61,78,282,367,343,445,74,141,664,1296,738,1437
2014,13210,Onondaga,5582,683,4899,1897,3685,133,191,467,706,600,897,193,489,1343,2840,1536,3329
2014,13211,Onondaga,2273,236,2037,852,1421,16,19,177,258,193,277,29,55,454,971,483,1026
2014,13212,Onondaga,4372,888,3484,1386,2986,122,167,325,462,447,629,135,295,626,1297,761,1592
2014,13214,Onondaga,1635,294,1341,497,1138,33,43,108,155,141,198,43,220,328,664,371,884
2014,13215,Onondaga,1783,574,1209,417,1366,69,99,103,138,172,237,89,187,257,462,346,649
2014,13217,Onondaga,39,10,29,7,32,2,3,1,2,3,5,3,6,8,20,11,26
2014,13218,Onondaga,761,351,410,24,737,87,122,115,310,202,432,132,817,200,1492,332,2309
2014,13219,Onondaga,2403,490,1913,748,1655,60,76,166,233,226,309,55,112,360,645,415,757
2014,13220,Onondaga,66,11,55,20,46,1,2,1,1,2,3,2,3,7,13,9,16
2014,13221,Onondaga,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,13224,Onondaga,2996,313,2683,981,2015,46,62,225,324,271,386,71,164,775,1567,846,1731
2014,13225,Onondaga,6,0,6,4,2,0,0,0,0,0,0,0,0,5,9,5,9
2014,13235,Onondaga,21,1,20,2,19,0,0,1,1,1,1,0,0,4,42,4,42
2014,13244,Onondaga,4,0,4,2,2,0,0,0,0,0,0,0,0,1,1,1,1
2014,13252,Onondaga,4,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,13261,Onondaga,4,2,2,0,4,0,0,0,0,0,0,1,4,0,0,1,4
2014,13290,Onondaga,11,6,5,0,11,0,0,0,0,0,0,2,2,1,1,3,3
2014,13301,Oneida,43,8,35,9,34,0,0,3,3,3,3,1,1,7,16,8,17
2014,13302,Oswego,718,72,646,270,448,9,14,66,87,75,101,13,29,127,269,140,298
2014,13303,Oneida,199,17,182,71,128,4,4,18,25,22,29,4,11,49,108,53,119
2014,13304,Oneida,280,34,246,96,184,3,3,19,23,22,26,4,10,45,74,49,84
2014,13305,Lewis,64,10,54,23,41,1,4,2,3,3,7,1,3,14,22,15,25
2014,13308,Oneida,1089,133,956,418,671,11,15,83,110,94,125,16,23,326,634,342,657
2014,13309,Oneida,1495,301,1194,497,998,46,55,77,108,123,163,32,49,336,635,368,684
2014,13310,Madison,207,28,179,82,125,5,7,10,12,15,19,5,22,49,83,54,105
2014,13312,Lewis,57,11,46,17,40,1,1,4,7,5,8,2,8,11,16,13,24
2014,13313,Oneida,285,33,252,105,180,8,10,15,19,23,29,3,7,73,140,76,147
2014,13314,Madison,144,22,122,54,90,5,6,10,10,15,16,3,9,49,94,52,103
2014,13315,Otsego,328,56,272,106,222,6,6,30,37,36,43,8,16,63,103,71,119
2014,13316,Oneida,1725,233,1492,633,1092,27,40,103,159,130,199,34,88,458,936,492,1024
2014,13317,Montgomery,1038,152,886,365,673,24,25,81,109,105,134,20,33,272,530,292,563
2014,13318,Oneida,253,31,222,90,163,3,8,18,29,21,37,2,7,53,122,55,129
2014,13319,Oneida,328,24,304,146,182,3,3,31,37,34,40,1,1,73,135,74,136
2014,13320,Otsego,445,80,365,144,301,8,8,23,31,31,39,10,23,87,126,97,149
2014,13321,Oneida,369,51,318,136,233,4,6,29,43,33,49,9,15,82,158,91,173
2014,13322,Oneida,247,41,206,95,152,5,7,11,14,16,21,5,7,57,78,62,85
2014,13323,Oneida,1413,460,953,337,1076,62,79,76,105,138,184,46,101,203,329,249,430
2014,13324,Herkimer,562,92,470,191,371,10,14,29,33,39,47,17,27,87,128,104,155
2014,13325,Lewis,279,38,241,95,184,4,5,17,21,21,26,1,2,67,116,68,118
2014,13326,Otsego,1077,286,791,286,791,49,62,70,106,119,168,49,84,192,409,241,493
2014,13327,Lewis,487,94,393,175,312,5,6,32,42,37,48,8,13,85,143,93,156
2014,13328,Oneida,192,27,165,59,133,6,6,17,22,23,28,3,5,33,51,36,56
2014,13329,Fulton,1187,205,982,407,780,19,23,67,95,86,118,43,75,296,570,339,645
2014,13331,Herkimer,51,9,42,12,39,0,0,4,4,4,4,1,1,3,3,4,4
2014,13332,Madison,698,87,611,263,435,9,11,39,49,48,60,16,32,197,375,213,407
2014,13333,Otsego,40,9,31,12,28,3,4,5,7,8,11,2,2,7,12,9,14
2014,13334,Madison,338,38,300,123,215,5,5,25,34,30,39,7,11,115,218,122,229
2014,13335,Otsego,406,90,316,125,281,10,11,21,23,31,34,9,13,60,85,69,98
2014,13337,Otsego,81,14,67,20,61,2,2,7,8,9,10,1,1,15,26,16,27
2014,13338,Oneida,330,59,271,108,222,7,10,13,19,20,29,15,28,50,102,65,130
2014,13339,Montgomery,2127,330,1797,754,1373,35,49,140,182,175,231,53,86,535,970,588,1056
2014,13340,Herkimer,2027,347,1680,650,1377,46,55,162,200,208,255,51,83,422,750,473,833
2014,13341,Oneida,17,5,12,3,14,0,0,0,0,0,0,0,0,2,2,2,2
2014,13342,Otsego,38,8,30,14,24,3,4,6,10,9,14,3,4,5,12,8,16
2014,13343,Lewis,508,84,424,182,326,13,17,37,49,50,66,8,22,131,227,139,249
2014,13345,Lewis,59,7,52,18,41,1,1,2,2,3,3,2,2,16,23,18,25
2014,13346,Madison,565,93,472,180,385,17,23,41,59,58,82,26,59,146,271,172,330
2014,13348,Otsego,288,49,239,93,195,9,13,28,37,37,50,8,14,70,134,78,148
2014,13350,Herkimer,3602,802,2800,1152,2450,148,192,307,435,455,627,166,368,778,1531,944,1899
2014,13352,Oneida,70,15,55,21,49,0,0,4,9,4,9,2,3,14,24,16,27
2014,13353,Hamilton,17,6,11,6,11,0,0,2,2,2,2,0,0,0,0,0,0
2014,13354,Oneida,652,71,581,250,402,9,14,34,48,43,62,10,51,109,197,119,248
2014,13355,Madison,241,41,200,90,151,3,3,19,26,22,29,6,8,60,94,66,102
2014,13357,Herkimer,3592,632,2960,1263,2329,90,122,248,337,338,459,80,170,784,1342,864,1512
2014,13360,Hamilton,95,7,88,34,61,0,0,12,16,12,16,0,0,14,20,14,20
2014,13361,Herkimer,178,35,143,62,116,6,6,18,19,24,25,2,2,36,53,38,55
2014,13362,Oneida,8,3,5,2,6,1,1,2,2,3,3,1,3,2,2,3,5
2014,13363,Oneida,633,60,573,247,386,8,12,61,74,69,86,7,17,225,442,232,459
2014,13364,Madison,70,6,64,26,44,2,13,6,9,8,22,2,3,18,28,20,31
2014,13365,Herkimer,2772,539,2233,922,1850,74,115,185,233,259,348,129,329,809,1639,938,1968
2014,13367,Lewis,2088,432,1656,724,1364,37,48,134,175,171,223,75,136,502,1140,577,1276
2014,13368,Lewis,439,64,375,158,281,6,8,20,40,26,48,9,11,103,213,112,224
2014,13401,Oneida,24,2,22,10,14,0,0,1,1,1,1,0,0,11,22,11,22
2014,13402,Madison,454,54,400,179,275,8,13,28,37,36,50,19,54,147,278,166,332
2014,13403,Oneida,1238,139,1099,154,1084,15,19,53,78,68,97,12,19,107,185,119,204
2014,13404,Lewis,76,9,67,21,55,1,2,11,11,12,13,0,0,18,44,18,44
2014,13406,Herkimer,162,40,122,44,118,7,11,9,13,16,24,8,18,28,47,36,65
2014,13407,Herkimer,1415,243,1172,479,936,30,43,94,124,124,167,35,88,292,496,327,584
2014,13408,Madison,649,159,490,208,441,29,35,45,59,74,94,39,63,159,265,198,328
2014,13409,Madison,576,54,522,224,352,7,11,29,34,36,45,16,38,166,358,182,396
2014,13410,Montgomery,151,27,124,48,103,5,5,10,15,15,20,4,6,36,79,40,85
2014,13411,Chenango,999,200,799,314,685,30,38,56,73,86,111,29,47,230,411,259,458
2014,13413,Oneida,2051,695,1356,492,1559,93,124,102,151,195,275,103,219,259,463,362,682
2014,13415,Otsego,28,10,18,9,19,2,3,0,0,2,3,4,7,2,3,6,10
2014,13416,Herkimer,484,87,397,160,324,11,12,40,55,51,67,7,9,105,157,112,166
2014,13417,Oneida,815,145,670,278,537,16,27,66,79,82,106,22,48,155,321,177,369
2014,13418,Madison,74,7,67,29,45,1,1,1,1,2,2,1,1,17,29,18,30
2014,13420,Herkimer,266,41,225,79,187,2,4,13,13,15,17,0,0,31,50,31,50
2014,13421,Madison,4305,858,3447,1330,2975,128,171,353,508,481,679,194,413,1408,3679,1602,4092
2014,13424,Oneida,519,143,376,129,390,16,22,36,51,52,73,18,47,102,213,120,260
2014,13425,Oneida,484,92,392,178,306,9,10,40,50,49,60,19,33,108,192,127,225
2014,13426,Oswego,103,22,81,8,95,3,3,18,45,21,48,5,15,20,65,25,80
2014,13428,Montgomery,383,115,268,110,273,17,23,25,34,42,57,21,34,64,118,85,152
2014,13431,Herkimer,382,55,327,145,237,5,6,25,35,30,41,4,10,65,94,69,104
2014,13433,Lewis,709,104,605,263,446,7,8,38,46,45,54,14,23,204,391,218,414
2014,13435,Oneida,56,3,53,22,34,1,1,7,8,8,9,0,0,17,19,17,19
2014,13436,Hamilton,10,1,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2014,13437,Oswego,122,24,98,37,85,2,3,7,7,9,10,4,11,16,23,20,34
2014,13438,Oneida,747,97,650,279,468,13,15,43,52,56,67,15,33,126,213,141,246
2014,13439,Otsego,1014,174,840,345,669,18,23,84,96,102,119,18,44,197,323,215,367
2014,13440,Oneida,13151,2336,10815,4415,8736,342,461,1029,1370,1371,1831,595,1468,4102,9243,4697,10711
2014,13441,Oneida,14,0,14,3,11,0,0,2,2,2,2,0,0,4,13,4,13
2014,13442,Oneida,541,222,319,66,475,32,40,27,43,59,83,65,130,96,204,161,334
2014,13449,Oneida,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,13450,Otsego,74,8,66,19,55,2,2,8,10,10,12,1,1,16,23,17,24
2014,13452,Fulton,1522,260,1262,526,996,36,52,94,129,130,181,44,97,387,740,431,837
2014,13454,Herkimer,264,43,221,90,174,4,5,18,23,22,28,3,3,65,126,68,129
2014,13455,Oneida,14,6,8,2,12,0,0,1,2,1,2,0,0,0,0,0,0
2014,13456,Oneida,639,97,542,214,425,8,9,44,54,52,63,8,30,105,169,113,199
2014,13457,Otsego,69,17,52,18,51,3,4,6,6,9,10,0,0,15,23,15,23
2014,13459,Schoharie,595,118,477,193,402,16,21,32,41,48,62,9,24,119,210,128,234
2014,13460,Chenango,1404,257,1147,484,920,30,43,114,138,144,181,57,138,378,754,435,892
2014,13461,Oneida,476,104,372,161,315,10,12,35,42,45,54,12,21,96,192,108,213
2014,13464,Chenango,329,65,264,112,217,9,9,16,27,25,36,12,28,87,163,99,191
2014,13465,Madison,1,0,1,1,0,0,0,1,3,1,3,0,0,0,0,0,0
2014,13468,Otsego,112,13,99,44,68,1,1,10,16,11,17,2,3,23,45,25,48
2014,13469,Oneida,142,16,126,60,82,4,4,19,23,23,27,2,3,44,119,46,122
2014,13470,Fulton,202,39,163,63,139,6,8,19,25,25,33,2,3,48,87,50,90
2014,13471,Oneida,1244,142,1102,490,754,18,22,97,123,115,145,25,46,358,706,383,752
2014,13472,Herkimer,19,6,13,3,16,0,0,0,0,0,0,0,0,0,0,0,0
2014,13473,Lewis,190,29,161,66,124,1,2,20,25,21,27,2,6,40,84,42,90
2014,13475,Otsego,28,9,19,7,21,0,0,0,0,0,0,1,1,5,6,6,7
2014,13476,Oneida,775,95,680,283,492,9,9,54,67,63,76,8,15,202,396,210,411
2014,13477,Oneida,310,32,278,122,188,5,5,19,30,24,35,10,29,98,242,108,271
2014,13478,Oneida,576,65,511,230,346,5,6,40,45,45,51,15,22,135,287,150,309
2014,13479,Oneida,25,5,20,4,21,0,0,3,9,3,9,0,0,8,23,8,23
2014,13480,Oneida,859,196,663,270,589,24,29,61,75,85,104,22,65,154,235,176,300
2014,13482,Otsego,21,3,18,4,17,0,0,1,1,1,1,1,1,10,14,11,15
2014,13483,Oneida,113,8,105,48,65,2,2,6,8,8,10,1,1,30,68,31,69
2014,13484,Madison,69,8,61,29,40,1,4,3,4,4,8,1,10,25,52,26,62
2014,13485,Madison,315,47,268,112,203,7,8,20,22,27,30,9,13,71,111,80,124
2014,13486,Oneida,170,20,150,63,107,1,1,13,13,14,14,5,8,29,54,34,62
2014,13488,Otsego,73,11,62,33,40,1,1,8,10,9,11,1,1,14,22,15,23
2014,13489,Lewis,186,23,163,76,110,1,1,13,20,14,21,3,5,45,67,48,72
2014,13490,Oneida,225,33,192,80,145,5,5,12,15,17,20,5,7,45,105,50,112
2014,13491,Herkimer,895,144,751,323,572,18,23,66,86,84,109,15,29,166,262,181,291
2014,13492,Oneida,1807,292,1515,572,1235,40,47,117,146,157,193,47,96,330,568,377,664
2014,13493,Oswego,659,67,592,269,390,8,10,42,55,50,65,12,18,108,189,120,207
2014,13494,Oneida,63,8,55,19,44,1,1,2,2,3,3,2,3,8,15,10,18
2014,13495,Oneida,410,66,344,131,279,9,13,35,53,44,66,6,20,96,173,102,193
2014,13501,Oneida,23880,3436,20444,8751,15129,549,760,1951,2679,2500,3439,694,1554,5398,10651,6092,12205
2014,13502,Oneida,13227,1866,11361,4607,8620,307,425,1195,1741,1502,2166,388,877,3158,6424,3546,7301
2014,13503,Oneida,323,86,237,104,219,7,7,30,46,37,53,22,35,87,180,109,215
2014,13504,Oneida,280,184,96,34,246,36,51,10,13,46,64,31,73,35,71,66,144
2014,13505,Oneida,112,26,86,32,80,2,4,3,3,5,7,6,10,28,56,34,66
2014,13601,Jefferson,13024,2170,10854,4238,8786,338,456,1063,1453,1401,1909,479,930,3968,9364,4447,10294
2014,13602,Jefferson,33,1,32,17,16,0,0,4,4,4,4,0,0,7,19,7,19
2014,13603,Jefferson,195,17,178,90,105,1,1,15,16,16,17,3,5,22,37,25,42
2014,13605,Jefferson,1290,213,1077,467,823,20,30,82,107,102,137,27,53,308,576,335,629
2014,13606,Jefferson,600,75,525,214,386,14,20,36,40,50,60,11,39,133,260,144,299
2014,13607,Jefferson,422,81,341,116,306,7,8,24,31,31,39,17,36,124,247,141,283
2014,13608,Jefferson,517,66,451,178,339,6,8,28,38,34,46,14,16,147,328,161,344
2014,13611,Jefferson,56,11,45,21,35,0,0,2,2,2,2,1,1,9,15,10,16
2014,13612,Jefferson,641,102,539,201,440,13,20,45,56,58,76,25,63,161,338,186,401
2014,13613,St Lawrence,842,125,717,292,550,21,24,62,81,83,105,23,53,249,482,272,535
2014,13614,St Lawrence,158,30,128,64,94,6,8,11,13,17,21,4,10,47,98,51,108
2014,13615,Jefferson,238,47,191,77,161,6,7,21,25,27,32,7,15,64,144,71,159
2014,13616,Jefferson,281,38,243,96,185,3,6,20,23,23,29,10,29,73,154,83,183
2014,13617,St Lawrence,2360,533,1827,656,1704,85,125,169,250,254,375,107,235,572,1346,679,1581
2014,13618,Jefferson,581,78,503,111,470,9,10,30,41,39,51,7,22,89,150,96,172
2014,13619,Jefferson,2638,418,2220,976,1662,33,39,144,191,177,230,82,170,882,1960,964,2130
2014,13620,Lewis,483,93,390,170,313,8,12,38,51,46,63,10,13,102,177,112,190
2014,13621,St Lawrence,225,47,178,63,162,6,7,19,28,25,35,6,8,64,140,70,148
2014,13622,Jefferson,542,62,480,215,327,9,12,24,29,33,41,13,27,94,151,107,178
2014,13623,St Lawrence,19,2,17,5,14,0,0,1,1,1,1,0,0,4,4,4,4
2014,13624,Jefferson,966,163,803,303,663,20,29,46,51,66,80,28,57,242,460,270,517
2014,13625,St Lawrence,364,82,282,97,267,5,6,22,33,27,39,16,23,86,190,102,213
2014,13626,Lewis,422,83,339,124,298,11,12,34,61,45,73,6,16,101,172,107,188
2014,13627,Lewis,17,5,12,4,13,0,0,1,1,1,1,0,0,3,3,3,3
2014,13628,Jefferson,58,7,51,22,36,0,0,3,4,3,4,1,4,17,31,18,35
2014,13630,St Lawrence,403,77,326,139,264,15,22,24,31,39,53,12,19,99,186,111,205
2014,13631,Lewis,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,13632,Jefferson,85,6,79,33,52,0,0,6,7,6,7,0,0,15,21,15,21
2014,13633,St Lawrence,50,11,39,15,35,1,1,8,13,9,14,2,3,23,47,25,50
2014,13634,Jefferson,925,131,794,344,581,15,20,41,48,56,68,27,42,206,367,233,409
2014,13635,St Lawrence,378,69,309,131,247,8,10,23,31,31,41,21,49,90,171,111,220
2014,13636,Jefferson,79,6,73,20,59,0,0,1,1,1,1,1,1,15,24,16,25
2014,13637,Jefferson,607,82,525,212,395,11,12,22,28,33,40,13,22,120,215,133,237
2014,13638,Jefferson,140,22,118,61,79,5,6,8,13,13,19,6,9,45,97,51,106
2014,13639,St Lawrence,88,15,73,31,57,3,4,2,2,5,6,4,10,31,87,35,97
2014,13640,Jefferson,50,12,38,3,47,1,1,1,1,2,2,3,5,8,13,11,18
2014,13641,Jefferson,24,4,20,6,18,0,0,3,3,3,3,1,1,10,17,11,18
2014,13642,St Lawrence,3478,555,2923,1048,2430,74,104,230,318,304,422,178,478,1210,3105,1388,3583
2014,13643,Jefferson,72,14,58,23,49,2,2,9,12,11,14,2,6,22,112,24,118
2014,13645,St Lawrence,36,9,27,10,26,0,0,2,6,2,6,2,2,16,31,18,33
2014,13646,St Lawrence,719,127,592,202,517,21,30,44,64,65,94,21,50,198,419,219,469
2014,13647,St Lawrence,41,13,28,5,36,3,4,1,1,4,5,5,5,7,17,12,22
2014,13648,St Lawrence,560,123,437,183,377,11,14,32,40,43,54,24,37,148,312,172,349
2014,13649,St Lawrence,29,4,25,10,19,0,0,1,1,1,1,1,1,7,11,8,12
2014,13650,Jefferson,345,59,286,126,219,13,15,32,34,45,49,4,7,62,111,66,118
2014,13651,Jefferson,22,6,16,7,15,0,0,1,1,1,1,0,0,0,0,0,0
2014,13652,St Lawrence,720,123,597,254,466,15,20,44,61,59,81,19,31,180,325,199,356
2014,13654,St Lawrence,491,107,384,150,341,13,15,32,46,45,61,11,16,116,259,127,275
2014,13655,Franklin,1481,115,1366,564,917,20,25,122,174,142,199,30,59,278,593,308,652
2014,13656,Jefferson,885,111,774,324,561,14,18,56,63,70,81,32,88,250,470,282,558
2014,13657,Jefferson,4,1,3,2,2,0,0,0,0,0,0,1,1,3,9,4,10
2014,13658,St Lawrence,618,108,510,212,406,12,14,34,45,46,59,19,28,157,316,176,344
2014,13659,Jefferson,166,26,140,58,108,3,4,8,12,11,16,5,15,27,44,32,59
2014,13660,St Lawrence,575,83,492,205,370,14,17,47,57,61,74,10,27,167,314,177,341
2014,13661,Jefferson,382,54,328,125,257,4,5,19,22,23,27,9,10,63,114,72,124
2014,13662,St Lawrence,5372,929,4443,1801,3571,128,179,492,741,620,920,229,466,1655,3866,1884,4332
2014,13664,St Lawrence,104,20,84,32,72,4,4,5,11,9,15,3,4,21,49,24,53
2014,13665,Lewis,291,36,255,112,179,4,6,13,17,17,23,12,22,104,199,116,221
2014,13666,St Lawrence,137,8,129,49,88,0,0,11,17,11,17,0,0,70,182,70,182
2014,13667,St Lawrence,1101,171,930,390,711,30,35,94,133,124,168,42,80,347,726,389,806
2014,13668,St Lawrence,894,125,769,317,577,14,17,81,121,95,138,16,18,276,595,292,613
2014,13669,St Lawrence,5099,992,4107,1490,3609,130,171,375,603,505,774,196,346,1648,4158,1844,4504
2014,13670,St Lawrence,169,25,144,44,125,0,0,13,17,13,17,4,9,62,141,66,150
2014,13671,Jefferson,6,1,5,2,4,0,0,0,0,0,0,0,0,3,5,3,5
2014,13672,St Lawrence,178,38,140,54,124,6,7,2,2,8,9,7,12,49,80,56,92
2014,13673,Jefferson,515,85,430,175,340,20,25,34,46,54,71,17,39,89,167,106,206
2014,13674,Jefferson,39,7,32,9,30,2,2,4,5,6,7,1,1,6,14,7,15
2014,13675,Jefferson,56,7,49,10,46,2,4,1,1,3,5,1,1,21,39,22,40
2014,13676,St Lawrence,2460,421,2039,757,1703,56,74,170,276,226,350,85,175,722,1588,807,1763
2014,13677,St Lawrence,19,6,13,5,14,0,0,1,1,1,1,0,0,3,8,3,8
2014,13678,St Lawrence,130,18,112,42,88,1,2,15,23,16,25,4,6,45,91,49,97
2014,13679,Jefferson,489,64,425,175,314,7,7,17,22,24,29,22,61,154,329,176,390
2014,13680,St Lawrence,322,42,280,113,209,6,8,27,35,33,43,10,25,91,142,101,167
2014,13681,St Lawrence,362,39,323,148,214,2,2,26,31,28,33,9,14,106,186,115,200
2014,13682,Jefferson,173,30,143,62,111,2,2,9,10,11,12,6,9,36,59,42,68
2014,13683,St Lawrence,89,14,75,25,64,1,1,16,25,17,26,2,4,28,48,30,52
2014,13684,St Lawrence,324,68,256,101,223,5,7,25,28,30,35,8,18,87,201,95,219
2014,13685,Jefferson,339,59,280,102,237,5,6,21,23,26,29,2,4,60,115,62,119
2014,13687,St Lawrence,101,23,78,32,69,1,1,7,7,8,8,3,6,34,71,37,77
2014,13690,St Lawrence,241,61,180,59,182,11,15,15,16,26,31,21,47,76,180,97,227
